zoneId,entryTime,direction,entryPrice,stopPrice,streak,mfeAtr,p50_pnl,p50_win
109,2025-12-12 11:10:00,SHORT,25194,25340.32625,1,0.194,-294.65,false
222,2025-12-12 11:10:00,SHORT,25194,25343.24825,5,0.194,-300.50,false
242,2025-12-12 11:10:00,SHORT,25194,25342.2525,1,0.194,-298.50,false
243,2025-12-12 11:10:00,SHORT,25194,25342.2525,2,0.194,-298.50,false
245,2025-12-12 11:10:00,SHORT,25194,25342.5215,1,0.194,-299.04,false
250,2025-12-12 11:10:00,SHORT,25194,25342.834,5,0.194,-299.67,false
258,2025-12-12 11:10:00,SHORT,25194,25343.1435,2,0.194,-300.29,false
274,2025-12-12 11:10:00,SHORT,25194,25344.63375,10,0.194,-303.27,false
287,2025-12-12 11:10:00,SHORT,25194,25344.65775,2,0.194,-303.32,false
98,2025-12-12 12:15:00,LONG,25295.25,25158.7825,2,0.198,-274.93,false
250,2025-12-12 12:15:00,LONG,25295.25,25156.166,2,0.198,-280.17,false
274,2025-12-12 12:20:00,LONG,25277,25154.36625,2,0.244,161.04,true
287,2025-12-12 12:50:00,LONG,25284.5,25201.59225,1,0.225,161.04,true
109,2025-12-12 12:55:00,LONG,25276.5,25205.92375,1,0.245,161.04,true
242,2025-12-12 12:55:00,LONG,25276.5,25203.9975,2,0.245,161.04,true
245,2025-12-12 13:20:00,LONG,25317.25,25256.4785,2,0.070,-123.54,false
258,2025-12-12 13:20:00,LONG,25317.25,25277.8565,3,0.070,-80.79,false
243,2025-12-12 13:25:00,LONG,25339.75,25282.2475,1,0.012,-117.00,false
222,2025-12-12 13:35:00,LONG,25336.5,25281.25175,1,0.020,-112.50,false
222,2025-12-12 14:05:00,SHORT,25259,25351.49825,0,0.290,161.04,true
243,2025-12-12 14:05:00,SHORT,25259,25350.5025,0,0.290,161.04,true
258,2025-12-12 14:05:00,SHORT,25259,25332.8935,1,0.290,161.04,true
245,2025-12-12 14:10:00,SHORT,25239.75,25323.0215,0,0.241,161.04,true
242,2025-12-12 14:15:00,SHORT,25237.25,25291.5025,1,0.235,161.04,true
109,2025-12-12 14:20:00,SHORT,25233.5,25289.32625,2,0.225,161.04,true
287,2025-12-12 14:20:00,SHORT,25233.5,25293.90775,0,0.225,161.04,true
274,2025-12-12 15:35:00,SHORT,25156.75,25271.13375,4,0.004,-230.77,false
98,2025-12-12 15:40:00,SHORT,25181.5,25243.7175,6,0.029,-126.43,false
250,2025-12-12 15:40:00,SHORT,25181.5,25246.334,1,0.029,-131.67,false
250,2025-12-14 18:10:00,LONG,25408.75,25186.666,1,0.662,161.22,true
251,2025-12-14 18:40:00,LONG,25435.75,25388.166,1,0.593,161.22,true
107,2025-12-14 18:45:00,LONG,25436.75,25405.6575,2,0.591,161.22,true
283,2025-12-14 19:00:00,LONG,25451.5,25400.97225,2,0.553,161.22,true
290,2025-12-14 19:35:00,LONG,25468.25,25425.61075,1,0.510,161.22,true
246,2025-12-14 19:50:00,LONG,25485,25438.4785,2,0.467,161.22,true
125,2025-12-14 19:55:00,LONG,25490,25462.5555,2,0.455,161.22,true
126,2025-12-14 20:35:00,LONG,25513,25474.8055,2,0.396,161.22,true
224,2025-12-14 20:35:00,LONG,25513,25459.50175,2,0.396,161.22,true
127,2025-12-14 20:40:00,LONG,25506,25481.8055,2,0.414,161.22,true
324,2025-12-14 20:40:00,LONG,25506,25470.91925,2,0.414,161.22,true
138,2025-12-14 21:00:00,LONG,25525.75,25488.41425,0,0.042,-76.67,false
131,2025-12-14 21:05:00,LONG,25526.25,25498.09625,1,0.040,-58.31,false
165,2025-12-14 21:35:00,LONG,25538,25500.0715,1,0.002,-77.86,false
165,2025-12-14 22:20:00,SHORT,25503.25,25538.9285,0,0.033,-73.36,false
131,2025-12-14 23:20:00,SHORT,25494.5,25521.40375,3,0.000,-55.81,false
131,2025-12-14 23:50:00,LONG,25522,25492.09625,0,0.049,-61.81,false
165,2025-12-15 00:40:00,LONG,25535.25,25503.5715,3,0.015,-65.36,false
165,2025-12-15 02:35:00,SHORT,25503,25540.1785,2,0.042,-76.36,false
131,2025-12-15 02:45:00,SHORT,25498.5,25522.40375,5,0.031,-49.81,false
131,2025-12-15 03:40:00,LONG,25541.5,25499.84625,3,0.323,161.22,true
165,2025-12-15 03:45:00,LONG,25546,25498.0715,1,0.312,161.22,true
169,2025-12-15 03:50:00,LONG,25540,25497.693,9,0.327,161.22,true
132,2025-12-15 04:10:00,LONG,25568.5,25522.113,6,0.254,161.22,true
166,2025-12-15 04:20:00,LONG,25571.75,25520.3215,4,0.246,161.22,true
300,2025-12-15 04:30:00,LONG,25581,25531.2,0,0.222,161.22,true
140,2025-12-15 04:50:00,LONG,25588.25,25551.66425,1,0.204,-75.17,false
292,2025-12-15 05:10:00,LONG,25591.5,25547.35825,1,0.195,-90.28,false
310,2025-12-15 06:00:00,LONG,25594,25565.25025,1,0.189,-59.50,false
293,2025-12-15 06:45:00,LONG,25609.75,25575.85825,2,0.149,-69.78,false
294,2025-12-15 08:55:00,LONG,25639.75,25602.10825,11,0.072,-77.28,false
315,2025-12-15 09:10:00,LONG,25652.75,25607.7465,1,0.039,-92.01,false
140,2025-12-15 09:45:00,SHORT,25559.75,25672.08575,0,1.716,161.22,true
292,2025-12-15 09:45:00,SHORT,25559.75,25676.39175,2,1.716,161.22,true
293,2025-12-15 09:45:00,SHORT,25559.75,25676.39175,3,1.716,161.22,true
294,2025-12-15 09:45:00,SHORT,25559.75,25676.39175,0,1.716,161.22,true
310,2025-12-15 09:45:00,SHORT,25559.75,25675.74975,4,1.716,161.22,true
315,2025-12-15 09:45:00,SHORT,25559.75,25675.7535,1,1.716,161.22,true
165,2025-12-15 10:00:00,SHORT,25430.5,25571.1785,0,1.386,161.22,true
169,2025-12-15 10:00:00,SHORT,25430.5,25571.557,1,1.386,161.22,true
300,2025-12-15 10:00:00,SHORT,25430.5,25634.8,0,1.386,161.22,true
127,2025-12-15 10:05:00,SHORT,25445,25569.1945,6,1.423,161.22,true
131,2025-12-15 10:05:00,SHORT,25445,25569.40375,0,1.423,161.22,true
132,2025-12-15 10:05:00,SHORT,25445,25569.387,1,1.423,161.22,true
138,2025-12-15 10:05:00,SHORT,25445,25569.33575,8,1.423,161.22,true
166,2025-12-15 10:05:00,SHORT,25445,25571.1785,1,1.423,161.22,true
324,2025-12-15 10:05:00,SHORT,25445,25573.08075,5,1.423,161.22,true
125,2025-12-15 10:10:00,SHORT,25427.5,25523.1945,2,1.379,161.22,true
126,2025-12-15 10:10:00,SHORT,25427.5,25523.1945,2,1.379,161.22,true
224,2025-12-15 10:10:00,SHORT,25427.5,25526.24825,1,1.379,161.22,true
246,2025-12-15 10:10:00,SHORT,25427.5,25525.5215,0,1.379,161.22,true
290,2025-12-15 10:20:00,SHORT,25330.75,25499.13925,0,0.115,-338.78,false
107,2025-12-15 10:25:00,SHORT,25320,25457.3425,1,0.033,-276.68,false
251,2025-12-15 10:25:00,SHORT,25320,25459.834,1,0.033,-281.67,false
283,2025-12-15 10:25:00,SHORT,25320,25462.02775,1,0.033,-286.06,false
244,2025-12-15 10:30:00,SHORT,25367.75,25435.5025,3,0.104,-137.50,false
282,2025-12-15 10:30:00,SHORT,25367.75,25438.27775,2,0.104,-143.06,false
288,2025-12-15 10:30:00,SHORT,25367.75,25437.90775,2,0.104,-142.32,false
282,2025-12-15 11:05:00,LONG,25441,25318.22225,0,0.194,-247.56,false
288,2025-12-15 11:15:00,LONG,25491,25318.59225,0,0.066,-346.82,false
244,2025-12-15 11:25:00,LONG,25504.5,25365.4975,1,0.017,-280.00,false
290,2025-12-15 11:25:00,LONG,25504.5,25384.61075,1,0.017,-241.78,false
107,2025-12-15 11:30:00,LONG,25434.25,25398.6575,2,0.020,-73.18,false
251,2025-12-15 11:30:00,LONG,25434.25,25396.166,2,0.020,-78.17,false
290,2025-12-15 11:45:00,SHORT,25384.25,25519.63925,0,1.268,161.22,true
107,2025-12-15 12:10:00,SHORT,25405.25,25447.0925,1,0.848,161.22,true
251,2025-12-15 12:20:00,SHORT,25391,25449.584,1,0.812,161.22,true
244,2025-12-15 12:55:00,SHORT,25380,25442.7525,3,0.783,161.22,true
288,2025-12-15 13:00:00,SHORT,25374.25,25438.90775,4,0.769,161.22,true
282,2025-12-15 13:30:00,SHORT,25350.5,25422.77775,6,0.029,-146.56,false
282,2025-12-15 14:05:00,LONG,25407.75,25352.72225,0,0.018,-112.06,false
288,2025-12-15 14:05:00,LONG,25407.75,25353.09225,2,0.018,-111.32,false
288,2025-12-15 14:40:00,SHORT,25367,25416.65775,1,0.750,161.22,true
282,2025-12-15 14:45:00,SHORT,25371.25,25417.02775,1,0.761,161.22,true
281,2025-12-15 16:00:00,SHORT,25336.25,25384.77775,11,0.672,161.22,true
129,2025-12-15 16:05:00,SHORT,25337,25376.90375,10,0.674,161.22,true
129,2025-12-15 18:10:00,LONG,25360.25,25337.59625,2,0.011,-47.31,false
129,2025-12-15 18:35:00,SHORT,25322.5,25368.65375,0,0.659,155.61,true
280,2025-12-15 18:40:00,SHORT,25322.5,25364.27775,10,0.659,155.61,true
222,2025-12-15 18:55:00,SHORT,25306.25,25350.74825,1,0.616,155.61,true
223,2025-12-15 18:55:00,SHORT,25306.25,25362.49825,9,0.616,155.61,true
243,2025-12-15 19:15:00,SHORT,25259.5,25327.5025,2,0.493,155.61,true
258,2025-12-15 19:15:00,SHORT,25259.5,25324.3935,3,0.493,155.61,true
245,2025-12-15 19:20:00,SHORT,25274.5,25311.2715,2,0.532,155.61,true
109,2025-12-15 19:55:00,SHORT,25252.5,25286.07625,1,0.474,155.61,true
242,2025-12-15 20:00:00,SHORT,25241.75,25288.0025,3,0.446,155.61,true
287,2025-12-15 20:35:00,SHORT,25129.5,25278.40775,6,0.149,-299.82,false
274,2025-12-15 20:40:00,SHORT,25122.5,25260.13375,4,0.130,-277.27,false
98,2025-12-15 20:45:00,SHORT,25127,25255.2175,3,0.142,-258.43,false
250,2025-12-15 20:45:00,SHORT,25127,25257.834,0,0.142,-263.67,false
299,2025-12-15 20:50:00,SHORT,25158.5,25221.8,7,0.225,155.61,true
279,2025-12-15 22:20:00,SHORT,25140.5,25187.75825,10,0.178,-96.52,false
278,2025-12-16 01:00:00,SHORT,25117.75,25164.75825,16,0.118,-96.02,false
278,2025-12-16 03:10:00,LONG,25158.75,25098.99175,4,0.925,155.61,true
279,2025-12-16 03:25:00,LONG,25184,25117.49175,4,0.858,155.61,true
299,2025-12-16 03:50:00,LONG,25204.75,25140.45,8,0.803,155.61,true
250,2025-12-16 04:20:00,LONG,25220.75,25181.916,0,0.017,-79.67,false
250,2025-12-16 04:55:00,SHORT,25182.5,25231.084,1,0.038,-99.17,false
250,2025-12-16 05:25:00,LONG,25234.75,25182.916,0,0.461,155.61,true
98,2025-12-16 05:45:00,LONG,25253.5,25209.0325,2,0.352,155.61,true
274,2025-12-16 05:45:00,LONG,25253.5,25204.61625,2,0.411,155.61,true
287,2025-12-16 06:45:00,LONG,25269.5,25230.34225,3,0.309,155.61,true
109,2025-12-16 07:00:00,LONG,25290.75,25242.67375,1,0.253,155.61,true
242,2025-12-16 07:00:00,LONG,25290.75,25240.7475,2,0.253,155.61,true
245,2025-12-16 07:20:00,LONG,25306,25253.2285,2,0.213,155.61,true
258,2025-12-16 07:25:00,LONG,25309.5,25281.3565,2,0.039,-58.29,false
258,2025-12-16 08:10:00,SHORT,25283.5,25321.8935,2,0.054,-78.79,false
245,2025-12-16 09:00:00,SHORT,25265.25,25352.0215,2,0.159,-175.54,false
109,2025-12-16 09:05:00,SHORT,25256.75,25293.07625,3,0.124,-74.65,false
109,2025-12-16 10:00:00,LONG,25356,25201.17375,2,0.128,-311.65,false
222,2025-12-16 10:00:00,LONG,25356,25198.25175,8,0.128,-317.50,false
243,2025-12-16 10:00:00,LONG,25356,25199.2475,6,0.128,-315.50,false
245,2025-12-16 10:00:00,LONG,25356,25198.9785,2,0.128,-316.04,false
258,2025-12-16 10:00:00,LONG,25356,25198.3565,5,0.128,-317.29,false
222,2025-12-16 10:25:00,SHORT,25241,25355.49825,0,0.183,-231.00,false
243,2025-12-16 10:25:00,SHORT,25241,25354.5025,0,0.125,-229.00,false
109,2025-12-16 10:30:00,SHORT,25264.75,25337.82625,0,0.188,-148.15,false
245,2025-12-16 10:30:00,SHORT,25264.75,25340.0215,0,0.188,-152.54,false
258,2025-12-16 10:30:00,SHORT,25264.75,25340.6435,0,0.188,-153.79,false
109,2025-12-16 11:00:00,LONG,25310.25,25226.67375,1,0.032,-169.15,false
245,2025-12-16 11:00:00,LONG,25310.25,25224.4785,1,0.032,-173.54,false
258,2025-12-16 11:00:00,LONG,25310.25,25223.8565,0,0.032,-174.79,false
245,2025-12-16 11:20:00,SHORT,25230.75,25328.7715,0,0.048,-198.04,false
258,2025-12-16 11:20:00,SHORT,25230.75,25329.3935,0,0.048,-199.29,false
109,2025-12-16 11:25:00,SHORT,25233,25302.82625,0,0.050,-141.65,false
242,2025-12-16 11:25:00,SHORT,25233,25304.7525,7,0.050,-145.50,false
287,2025-12-16 11:25:00,SHORT,25233,25307.15775,9,0.050,-150.32,false
242,2025-12-16 11:55:00,LONG,25335.5,25214.2475,1,0.052,-244.50,false
287,2025-12-16 11:55:00,LONG,25335.5,25205.84225,0,0.052,-261.32,false
109,2025-12-16 12:00:00,LONG,25342.5,25245.67375,1,0.033,-195.65,false
245,2025-12-16 12:05:00,LONG,25304.25,25243.4785,0,0.134,-123.54,false
258,2025-12-16 12:10:00,LONG,25340,25276.8565,1,0.040,-128.29,false
109,2025-12-16 12:50:00,SHORT,25232.75,25323.82625,1,0.161,-184.15,false
242,2025-12-16 12:50:00,SHORT,25232.75,25325.7525,1,0.161,-188.00,false
245,2025-12-16 12:50:00,SHORT,25232.75,25326.0215,2,0.161,-188.54,false
258,2025-12-16 12:50:00,SHORT,25232.75,25326.6435,1,0.161,-189.79,false
287,2025-12-16 12:55:00,SHORT,25200.5,25328.15775,1,0.076,-257.32,false
98,2025-12-16 13:05:00,SHORT,25210.75,25248.7175,8,0.061,-77.93,false
274,2025-12-16 13:05:00,SHORT,25210.75,25253.13375,15,0.061,-86.77,false
98,2025-12-16 13:45:00,LONG,25333,25197.7825,2,0.464,155.61,true
274,2025-12-16 13:45:00,LONG,25333,25193.36625,2,0.464,155.61,true
287,2025-12-16 13:45:00,LONG,25333,25193.34225,0,0.464,155.61,true
109,2025-12-16 13:50:00,LONG,25316.75,25245.92375,0,0.035,-143.65,false
242,2025-12-16 13:50:00,LONG,25316.75,25243.9975,0,0.035,-147.50,false
245,2025-12-16 13:50:00,LONG,25316.75,25243.7285,0,0.035,-148.04,false
258,2025-12-16 13:50:00,LONG,25316.75,25243.1065,0,0.035,-149.29,false
243,2025-12-16 13:55:00,LONG,25316.25,25277.4975,3,0.002,-79.50,false
109,2025-12-16 14:15:00,SHORT,25228.5,25321.07625,0,0.010,-187.15,false
243,2025-12-16 14:15:00,SHORT,25228.5,25323.0025,0,0.010,-191.00,false
245,2025-12-16 14:15:00,SHORT,25228.5,25323.2715,0,0.010,-191.54,false
258,2025-12-16 14:15:00,SHORT,25228.5,25323.8935,0,0.010,-192.79,false
242,2025-12-16 14:20:00,SHORT,25249.25,25323.0025,0,0.051,-149.50,false
109,2025-12-16 14:40:00,LONG,25316,25225.92375,0,0.509,155.61,true
242,2025-12-16 14:40:00,LONG,25316,25223.9975,0,0.509,155.61,true
245,2025-12-16 14:40:00,LONG,25316,25223.7285,0,0.509,155.61,true
258,2025-12-16 14:50:00,LONG,25330.5,25265.6065,0,0.300,155.61,true
243,2025-12-16 15:00:00,LONG,25352.5,25279.9975,0,0.242,155.61,true
222,2025-12-16 15:10:00,LONG,25333.75,25279.00175,5,0.292,155.61,true
223,2025-12-16 15:25:00,LONG,25373.5,25303.50175,12,0.186,-142.00,false
280,2025-12-16 15:30:00,LONG,25397.5,25301.72225,10,0.123,-193.56,false
281,2025-12-16 15:30:00,LONG,25397.5,25321.22225,13,0.123,-154.56,false
129,2025-12-16 15:35:00,LONG,25421.75,25337.59625,8,0.059,-170.31,false
282,2025-12-16 15:45:00,LONG,25407.25,25362.72225,4,0.097,-91.06,false
288,2025-12-16 15:45:00,LONG,25407.25,25363.09225,5,0.097,-90.32,false
282,2025-12-16 16:10:00,SHORT,25344,25451.02775,0,0.210,155.61,true
288,2025-12-16 16:10:00,SHORT,25344,25450.65775,0,0.210,155.61,true
129,2025-12-16 16:20:00,SHORT,25317.75,25380.15375,0,0.141,-126.81,false
281,2025-12-16 16:20:00,SHORT,25317.75,25384.77775,0,0.141,-136.06,false
280,2025-12-16 16:25:00,SHORT,25323.5,25361.52775,1,0.077,-78.06,false
223,2025-12-16 18:10:00,SHORT,25317,25362.99825,2,0.018,-94.00,false
223,2025-12-16 18:35:00,LONG,25341.5,25303.50175,0,0.059,-78.00,false
223,2025-12-16 19:05:00,SHORT,25293.75,25343.24825,1,0.040,-101.00,false
222,2025-12-16 19:10:00,SHORT,25288.5,25343.24825,3,0.025,-111.50,false
243,2025-12-16 19:10:00,SHORT,25288.5,25335.0025,3,0.025,-95.00,false
223,2025-12-16 20:10:00,LONG,25341.25,25287.00175,1,0.457,150.65,true
243,2025-12-16 20:10:00,LONG,25341.25,25275.7475,2,0.457,150.65,true
222,2025-12-16 20:30:00,LONG,25335.25,25299.75175,3,0.123,-73.00,false
129,2025-12-16 21:45:00,LONG,25371,25332.34625,6,0.025,-79.31,false
280,2025-12-16 21:45:00,LONG,25371,25315.22225,6,0.025,-113.56,false
281,2025-12-16 21:45:00,LONG,25371,25327.72225,8,0.025,-88.56,false
129,2025-12-16 23:30:00,SHORT,25328.25,25366.40375,3,0.100,-78.31,false
281,2025-12-16 23:35:00,SHORT,25319.75,25381.27775,3,0.076,-125.06,false
280,2025-12-16 23:40:00,SHORT,25318.25,25371.02775,1,0.072,-107.56,false
223,2025-12-17 00:00:00,SHORT,25307.25,25354.74825,4,0.016,-97.00,false
223,2025-12-17 00:50:00,LONG,25350.75,25301.00175,1,0.431,150.65,true
280,2025-12-17 00:55:00,LONG,25353,25318.97225,0,0.425,150.65,true
129,2025-12-17 01:10:00,LONG,25401.5,25340.84625,0,0.292,150.65,true
281,2025-12-17 01:10:00,LONG,25401.5,25318.97225,0,0.292,150.65,true
282,2025-12-17 01:25:00,LONG,25402.5,25362.72225,1,0.289,150.65,true
288,2025-12-17 01:25:00,LONG,25402.5,25363.09225,0,0.289,150.65,true
244,2025-12-17 02:55:00,LONG,25412.75,25375.2475,12,0.261,150.65,true
107,2025-12-17 04:25:00,LONG,25433,25397.6575,9,0.206,-72.68,false
251,2025-12-17 04:25:00,LONG,25433,25395.166,19,0.206,-77.67,false
283,2025-12-17 04:40:00,LONG,25455.5,25392.97225,18,0.145,-127.06,false
290,2025-12-17 04:55:00,LONG,25463.5,25419.11075,1,0.123,-90.78,false
246,2025-12-17 05:15:00,LONG,25470.75,25438.2285,1,0.103,-67.04,false
125,2025-12-17 05:55:00,LONG,25482.75,25457.3055,4,0.070,-52.89,false
224,2025-12-17 07:40:00,LONG,25494,25460.25175,5,0.040,-69.50,false
126,2025-12-17 07:50:00,LONG,25502.5,25471.8055,6,0.005,-63.39,false
126,2025-12-17 08:20:00,SHORT,25428.25,25497.9445,1,1.476,150.65,true
224,2025-12-17 08:20:00,SHORT,25428.25,25500.99825,1,1.476,150.65,true
125,2025-12-17 08:25:00,SHORT,25444.75,25494.1945,7,1.521,150.65,true
246,2025-12-17 08:25:00,SHORT,25444.75,25496.5215,3,1.521,150.65,true
283,2025-12-17 09:35:00,SHORT,25336.75,25459.27775,4,1.226,150.65,true
290,2025-12-17 09:35:00,SHORT,25336.75,25476.63925,2,1.226,150.65,true
107,2025-12-17 09:40:00,SHORT,25316.5,25454.5925,4,1.171,150.65,true
251,2025-12-17 09:40:00,SHORT,25316.5,25457.084,3,1.171,150.65,true
244,2025-12-17 09:45:00,SHORT,25298,25453.7525,6,1.120,150.65,true
282,2025-12-17 09:45:00,SHORT,25298,25456.52775,7,1.120,150.65,true
288,2025-12-17 09:45:00,SHORT,25298,25456.15775,8,1.120,150.65,true
129,2025-12-17 09:50:00,SHORT,25287.25,25410.90375,0,1.091,150.65,true
223,2025-12-17 09:50:00,SHORT,25287.25,25413.74825,0,1.091,150.65,true
280,2025-12-17 09:50:00,SHORT,25287.25,25415.52775,0,1.091,150.65,true
281,2025-12-17 09:50:00,SHORT,25287.25,25415.52775,0,1.091,150.65,true
222,2025-12-17 10:40:00,SHORT,25141.75,25349.99825,5,0.694,150.65,true
243,2025-12-17 10:40:00,SHORT,25141.75,25344.7525,7,0.694,150.65,true
258,2025-12-17 10:40:00,SHORT,25141.75,25345.6435,9,0.694,150.65,true
109,2025-12-17 10:45:00,SHORT,25130.25,25335.57625,3,0.662,150.65,true
242,2025-12-17 10:45:00,SHORT,25130.25,25337.5025,3,0.662,150.65,true
245,2025-12-17 10:45:00,SHORT,25130.25,25337.7715,8,0.662,150.65,true
287,2025-12-17 10:45:00,SHORT,25130.25,25339.90775,4,0.662,150.65,true
98,2025-12-17 10:50:00,SHORT,25083.75,25269.2175,1,0.535,150.65,true
250,2025-12-17 10:50:00,SHORT,25083.75,25271.834,10,0.535,150.65,true
274,2025-12-17 10:50:00,SHORT,25083.75,25273.63375,2,0.535,150.65,true
327,2025-12-17 10:50:00,SHORT,25083.75,25272.57325,0,0.535,150.65,true
328,2025-12-17 10:50:00,SHORT,25083.75,25272.57325,0,0.535,150.65,true
329,2025-12-17 10:50:00,SHORT,25083.75,25272.57325,1,0.535,150.65,true
278,2025-12-17 10:55:00,SHORT,25059.5,25223.50825,0,0.469,150.65,true
279,2025-12-17 10:55:00,SHORT,25059.5,25223.50825,1,0.469,150.65,true
299,2025-12-17 10:55:00,SHORT,25059.5,25223.05,3,0.469,150.65,true
323,2025-12-17 11:05:00,SHORT,25104.5,25150.83075,11,0.592,150.65,true
273,2025-12-17 22:25:00,SHORT,24913,24957.13375,11,0.012,-90.27,false
273,2025-12-17 23:00:00,LONG,24962,24902.11625,1,2.240,152.96,true
331,2025-12-18 04:40:00,LONG,25078,25023.5655,2,1.928,152.96,true
323,2025-12-18 08:40:00,LONG,25249,25093.16925,5,1.468,152.96,true
332,2025-12-18 08:40:00,LONG,25249,25079.3155,8,1.468,152.96,true
278,2025-12-18 08:45:00,LONG,25243.5,25098.74175,0,1.483,152.96,true
279,2025-12-18 08:45:00,LONG,25243.5,25098.74175,0,1.483,152.96,true
299,2025-12-18 08:45:00,LONG,25243.5,25099.2,0,1.483,152.96,true
327,2025-12-18 08:45:00,LONG,25243.5,25100.17675,0,1.483,152.96,true
328,2025-12-18 08:45:00,LONG,25243.5,25100.17675,0,1.483,152.96,true
98,2025-12-18 08:50:00,LONG,25243,25150.2825,0,1.484,152.96,true
250,2025-12-18 08:50:00,LONG,25243,25147.666,0,1.484,152.96,true
274,2025-12-18 09:15:00,LONG,25266.5,25211.61625,1,0.169,-111.77,false
