date,session,swing_width,type,confluence_count,dormancy_hours,touch_vol_z,break_vol_z,z_conf,z_dorm,z_touch,z_break,composite_score,quintile,entry,stop,target_p50,target_p75,p50_hit,p75_hit,stop_hit_p50,stop_hit_p75,time_exit_p50,pnl_p50,pnl_p75,pnl_usd_p50,pnl_usd_p75
2026-08-18,GLOBEX,3,LOW,1,0.15,-0.9714,0.3731,-0.4851,-0.2305,-0.8748,0.3806,-1.2099,2,29732.75,29742.50,29553.41,29409.58,0,0,1,1,0,-9.75,-9.75,-21.50,-21.50
2026-01-20,GLOBEX,3,LOW,4,18.15,-0.4505,0.9299,-1.4434,-0.2063,-0.5608,1.0007,-1.2098,2,25277.25,25281.75,25178.62,25099.52,0,0,1,1,0,-4.50,-4.50,-11.00,-11.00
2025-12-22,GLOBEX,5,HIGH,1,0.97,0.5179,-0.4337,-0.4851,-0.2294,0.0230,-0.5181,-1.2096,2,25719.25,25716.00,25844.44,25944.84,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2026-01-30,GLOBEX,3,LOW,1,0.23,0.1629,-0.2406,-0.4851,-0.2304,-0.1910,-0.3030,-1.2096,2,25794.00,25808.50,25669.51,25569.68,0,0,1,1,0,-14.50,-14.50,-31.00,-31.00
2025-12-29,GLOBEX,3,LOW,1,0.13,0.3185,-0.3246,-0.4851,-0.2305,-0.0972,-0.3966,-1.2095,2,25735.75,25736.00,25625.38,25536.88,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2025-12-03,GLOBEX,5,HIGH,1,0.28,0.0180,-0.1621,-0.4851,-0.2303,-0.2784,-0.2156,-1.2095,2,25630.50,25629.75,25804.21,25943.51,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-01-22,GLOBEX,3,HIGH,1,3.42,0.0057,-0.1592,-0.4851,-0.2261,-0.2858,-0.2123,-1.2094,2,25694.00,25687.25,25801.90,25888.43,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2026-08-07,GLOBEX,3,HIGH,1,0.68,0.1829,-0.2518,-0.4851,-0.2298,-0.1790,-0.3155,-1.2093,2,29554.00,29548.00,29761.07,29927.13,0,0,1,1,0,-6.00,-6.00,-14.00,-14.00
2026-09-03,GLOBEX,3,LOW,1,4.60,0.4042,-0.3763,-0.4851,-0.2245,-0.0455,-0.4541,-1.2093,2,29119.25,29120.25,29003.52,28910.72,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-03-11,GLOBEX,3,LOW,1,4.07,0.4434,-0.3967,-0.4851,-0.2252,-0.0219,-0.4769,-1.2092,2,25052.25,25056.25,24885.42,24751.64,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-03-11,GLOBEX,3,HIGH,2,2.55,0.6516,-0.0296,-1.0175,-0.2273,0.1036,-0.0680,-1.2092,2,25084.50,25043.50,25251.33,25385.11,0,0,1,1,0,-41.00,-41.00,-84.00,-84.00
2026-05-18,GLOBEX,3,LOW,2,0.15,0.2719,0.1788,-1.0175,-0.2305,-0.1253,0.1641,-1.2091,2,29130.00,29132.50,28987.99,28874.10,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-01-15,GLOBEX,3,HIGH,2,0.12,-0.2652,0.4696,-1.0175,-0.2305,-0.4491,0.4880,-1.2091,2,25836.50,25827.00,25941.90,26026.42,0,0,1,1,0,-9.50,-9.50,-21.00,-21.00
2026-01-05,GLOBEX,5,LOW,1,0.48,0.0677,-0.1889,-0.4851,-0.2300,-0.2484,-0.2454,-1.2090,2,25537.75,25545.00,25424.97,25334.53,0,0,1,1,0,-7.25,-7.25,-16.50,-16.50
2025-12-10,RTH,3,HIGH,2,3.27,0.2327,0.1964,-1.0175,-0.2263,-0.1490,0.1837,-1.2090,2,25692.50,25667.75,25850.38,25977.00,0,0,1,1,0,-24.75,-24.75,-51.50,-51.50
2026-01-27,GLOBEX,5,HIGH,1,0.23,0.3676,-0.3510,-0.4851,-0.2304,-0.0676,-0.4259,-1.2090,2,26014.75,26008.75,26129.05,26220.71,0,0,1,1,0,-6.00,-6.00,-14.00,-14.00
2026-01-13,GLOBEX,3,HIGH,2,0.12,0.3115,0.1576,-1.0175,-0.2305,-0.1015,0.1405,-1.2090,2,25927.25,25923.50,26038.34,26127.42,0,0,1,1,0,-3.75,-3.75,-9.50,-9.50
2026-01-06,RTH,5,HIGH,2,0.22,1.1080,-0.2736,-1.0175,-0.2304,0.3787,-0.3398,-1.2089,2,25816.75,25814.50,25928.40,26017.93,0,0,1,1,0,-2.25,-2.25,-6.50,-6.50
2026-04-03,GLOBEX,5,HIGH,0,0.77,-0.6461,-1.2366,1.1119,-0.2296,-0.6788,-1.4124,-1.2089,2,24164.50,24158.50,24326.05,24455.60,0,0,1,1,0,-6.00,-6.00,-14.00,-14.00
2025-12-04,GLOBEX,5,LOW,1,0.18,0.2707,-0.2981,-0.4851,-0.2304,-0.1260,-0.3671,-1.2087,2,25652.25,25656.25,25480.44,25342.66,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-06-18,GLOBEX,5,LOW,2,2.30,0.3939,0.1106,-1.0175,-0.2276,-0.0518,0.0882,-1.2087,2,30373.25,30383.75,30156.72,29983.07,0,0,1,1,0,-10.50,-10.50,-23.00,-23.00
2026-07-13,GLOBEX,3,LOW,2,71.37,-0.0857,0.2870,-1.0175,-0.1348,-0.3409,0.2846,-1.2086,2,29709.25,29713.00,29507.70,29346.08,0,0,1,1,0,-3.75,-3.75,-9.50,-9.50
2026-07-05,GLOBEX,3,LOW,1,0.13,-0.1471,-0.0716,-0.4851,-0.2305,-0.3779,-0.1148,-1.2084,2,29825.75,29827.75,29577.74,29378.86,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2025-11-26,GLOBEX,3,HIGH,2,0.20,0.4891,0.0619,-1.0175,-0.2304,0.0056,0.0339,-1.2083,2,25224.00,25222.25,25405.30,25550.68,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-06-01,GLOBEX,5,LOW,1,1.75,-0.0340,-0.1348,-0.4851,-0.2283,-0.3097,-0.1851,-1.2083,2,30362.50,30363.00,30212.07,30091.44,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-01-27,GLOBEX,3,LOW,1,0.27,0.0757,-0.1923,-0.4851,-0.2303,-0.2436,-0.2492,-1.2083,2,25961.75,25963.50,25847.45,25755.79,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-02-09,RTH,5,LOW,1,179.70,-0.1048,-0.3110,-0.4851,0.0107,-0.3524,-0.3814,-1.2083,2,25305.25,25305.75,25154.01,25032.72,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-03-17,GLOBEX,3,HIGH,1,3.20,0.5948,-0.4767,-0.4851,-0.2264,0.0693,-0.5660,-1.2082,2,24824.25,24816.00,24983.51,25111.22,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-08-24,GLOBEX,5,HIGH,1,2.07,-0.3713,0.0476,-0.4851,-0.2279,-0.5131,0.0180,-1.2081,2,29235.25,29231.25,29409.16,29548.63,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-05-12,GLOBEX,3,LOW,1,29.45,-0.1171,-0.1230,-0.4851,-0.1911,-0.3598,-0.1720,-1.2081,2,29241.25,29246.25,29109.15,29003.21,0,0,1,1,0,-5.00,-5.00,-12.00,-12.00
2026-01-15,GLOBEX,5,HIGH,1,0.72,-0.1005,-0.0972,-0.4851,-0.2297,-0.3498,-0.1433,-1.2080,2,25836.50,25828.25,25941.90,26026.42,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-05-07,GLOBEX,5,HIGH,1,0.33,0.1348,-0.2241,-0.4851,-0.2302,-0.2080,-0.2847,-1.2080,2,28715.25,28714.50,28842.44,28944.44,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-02-20,GLOBEX,3,HIGH,3,0.23,0.3031,0.4019,-1.2837,-0.2304,-0.1065,0.4126,-1.2079,2,24932.50,24888.00,25097.73,25230.24,0,0,1,1,0,-44.50,-44.50,-91.00,-91.00
2026-09-01,RTH,5,HIGH,1,0.22,-0.2749,-0.0020,-0.4851,-0.2304,-0.4550,-0.0372,-1.2077,2,29127.25,29124.75,29257.84,29362.57,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-05-22,GLOBEX,5,HIGH,1,160.37,-0.0672,-0.3075,-0.4851,-0.0153,-0.3298,-0.3775,-1.2077,2,29499.25,29494.00,29651.04,29772.76,0,0,1,1,0,-5.25,-5.25,-12.50,-12.50
2025-12-17,GLOBEX,5,HIGH,2,0.72,0.9468,-0.1857,-1.0175,-0.2297,0.2816,-0.2419,-1.2075,2,25499.25,25499.00,25650.84,25772.41,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-01-06,GLOBEX,3,LOW,2,5.17,0.9993,-0.2194,-1.0175,-0.2237,0.3132,-0.2795,-1.2075,2,25621.50,25623.75,25509.85,25420.32,0,0,1,1,0,-2.25,-2.25,-6.50,-6.50
2026-01-05,GLOBEX,5,LOW,1,1.10,-0.0595,-0.1194,-0.4851,-0.2292,-0.3251,-0.1680,-1.2075,2,25548.25,25552.25,25435.47,25345.03,0,0,1,1,0,-4.00,-4.00,-10.00,-10.00
2026-07-31,GLOBEX,5,HIGH,1,5.65,0.3275,-0.3344,-0.4851,-0.2231,-0.0918,-0.4074,-1.2075,2,28508.50,28506.00,28689.45,28834.56,1,0,0,1,0,180.95,-2.50,359.90,-7.00
2025-11-07,RTH,3,HIGH,0,0.97,-1.1551,-0.9600,1.1119,-0.2294,-0.9856,-1.1043,-1.2074,2,25360.25,25356.75,25505.11,25621.28,1,1,0,0,0,144.86,261.03,287.73,520.07
2026-01-16,GLOBEX,3,HIGH,1,0.65,0.4327,-0.3851,-0.4851,-0.2298,-0.0284,-0.4640,-1.2073,2,25812.50,25811.00,25917.98,26002.57,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2026-03-25,GLOBEX,3,LOW,1,4.33,0.7111,-0.5402,-0.4851,-0.2249,0.1395,-0.6367,-1.2072,2,24387.00,24392.75,24231.88,24107.48,0,0,1,1,0,-5.75,-5.75,-13.50,-13.50
2025-10-24,RTH,3,HIGH,0,0.22,-1.1446,-0.9647,1.1119,-0.2304,-0.9793,-1.1095,-1.2072,2,25811.00,25799.50,25940.66,26044.64,0,0,1,1,0,-11.50,-11.50,-25.00,-25.00
2026-03-23,GLOBEX,3,HIGH,1,20.33,-0.0198,-0.1637,-0.4851,-0.2034,-0.3011,-0.2173,-1.2070,2,24685.50,24658.50,24843.18,24969.62,0,0,1,1,0,-27.00,-27.00,-56.00,-56.00
2025-09-18,GLOBEX,3,HIGH,0,0.13,-0.9247,-1.0834,1.1119,-0.2305,-0.8467,-1.2417,-1.2070,2,24482.75,24480.75,24570.54,24640.95,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2025-10-20,RTH,3,HIGH,0,3.87,-1.3398,-0.8629,1.1119,-0.2255,-1.0970,-0.9961,-1.2067,2,25567.00,25565.50,25688.89,25786.63,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2025-12-10,GLOBEX,5,LOW,1,13.20,0.0850,-0.2114,-0.4851,-0.2129,-0.2380,-0.2705,-1.2066,2,25707.50,25711.00,25549.62,25423.00,0,0,1,1,0,-3.50,-3.50,-9.00,-9.00
2026-01-06,GLOBEX,5,LOW,1,0.18,0.8616,-0.6160,-0.4851,-0.2304,0.2302,-0.7211,-1.2065,2,25536.25,25552.25,25424.60,25335.07,0,0,1,1,0,-16.00,-16.00,-34.00,-34.00
2026-08-31,GLOBEX,3,LOW,1,8.32,-0.2522,-0.0229,-0.4851,-0.2195,-0.4413,-0.0605,-1.2065,2,29409.25,29411.00,29268.98,29156.50,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-05-07,GLOBEX,5,LOW,1,0.28,0.5459,-0.4451,-0.4851,-0.2303,0.0398,-0.5308,-1.2063,2,28628.75,28637.00,28501.56,28399.56,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-01-13,GLOBEX,3,LOW,1,0.65,0.6013,-0.4754,-0.4851,-0.2298,0.0733,-0.5645,-1.2062,2,25887.50,25888.50,25776.41,25687.33,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-01-21,GLOBEX,5,LOW,1,130.17,-0.3111,-0.1374,-0.4851,-0.0558,-0.4768,-0.1881,-1.2058,2,25586.50,25586.75,25486.04,25405.47,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-07-20,GLOBEX,3,HIGH,2,3.87,0.1762,0.2292,-1.0175,-0.2255,-0.1830,0.2202,-1.2058,2,28768.75,28765.00,28978.13,29146.03,1,1,0,0,0,209.38,377.28,416.75,752.56
2026-05-08,GLOBEX,3,LOW,1,17.73,-0.3903,0.0412,-0.4851,-0.2069,-0.5245,0.0108,-1.2057,2,28874.75,28876.75,28745.83,28642.45,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2025-10-24,RTH,5,HIGH,0,1.13,-1.0653,-1.0073,1.1119,-0.2292,-0.9315,-1.1570,-1.2057,2,25807.00,25805.50,25936.66,26040.64,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2025-12-10,GLOBEX,3,LOW,1,0.22,-0.3114,0.0197,-0.4851,-0.2304,-0.4770,-0.0132,-1.2057,2,25710.75,25711.50,25552.87,25426.25,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-01-13,GLOBEX,3,HIGH,3,2.12,-0.4012,0.7829,-1.2837,-0.2278,-0.5311,0.8370,-1.2056,2,25907.50,25904.25,26018.59,26107.67,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2025-10-22,RTH,5,HIGH,0,27.93,-1.4563,-0.8279,1.1119,-0.1932,-1.1672,-0.9572,-1.2056,2,25585.25,25574.25,25707.90,25806.25,0,0,1,1,0,-11.00,-11.00,-24.00,-24.00
2026-07-05,GLOBEX,3,LOW,3,0.12,-0.6689,0.9303,-1.2837,-0.2305,-0.6925,1.0011,-1.2056,2,29797.25,29807.50,29549.24,29350.36,0,0,1,1,0,-10.25,-10.25,-22.50,-22.50
2026-01-09,GLOBEX,3,HIGH,3,0.18,0.0638,0.5337,-1.2837,-0.2304,-0.2508,0.5593,-1.2055,2,25755.25,25749.75,25866.91,25956.45,0,0,1,1,0,-5.50,-5.50,-13.00,-13.00
2026-07-16,GLOBEX,3,LOW,1,0.30,0.4953,-0.4170,-0.4851,-0.2303,0.0094,-0.4995,-1.2055,2,29506.75,29507.75,29310.42,29152.97,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-01-16,GLOBEX,3,HIGH,2,0.45,-0.7890,0.7560,-1.0175,-0.2301,-0.7649,0.8070,-1.2054,2,25818.75,25815.75,25924.23,26008.82,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
2025-12-23,RTH,3,LOW,1,0.18,-0.0951,-0.0969,-0.4851,-0.2304,-0.3466,-0.1430,-1.2052,2,25754.00,25757.25,25635.22,25539.97,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2025-10-17,RTH,3,LOW,0,67.33,-0.9677,-1.1395,1.1119,-0.1402,-0.8727,-1.3042,-1.2052,2,24917.25,24940.50,24800.47,24706.81,0,0,1,1,0,-23.25,-23.25,-48.50,-48.50
2026-03-20,GLOBEX,5,LOW,1,0.18,-0.0996,-0.0945,-0.4851,-0.2304,-0.3493,-0.1403,-1.2051,2,24586.75,24587.25,24430.29,24304.83,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-02-12,GLOBEX,3,LOW,2,1.67,0.4981,0.0582,-1.0175,-0.2284,0.0111,0.0298,-1.2051,2,25311.75,25312.50,25155.47,25030.14,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-05-28,GLOBEX,3,LOW,1,0.13,-0.0824,-0.1037,-0.4851,-0.2305,-0.3389,-0.1505,-1.2051,2,30237.50,30239.25,30085.67,29963.91,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2025-10-17,RTH,3,LOW,0,46.97,-1.0428,-1.0742,1.1119,-0.1676,-0.9179,-1.2315,-1.2051,2,24898.75,24932.50,24781.97,24688.31,1,1,0,0,0,116.78,210.44,231.57,418.87
2026-07-19,GLOBEX,3,LOW,1,52.28,0.1102,-0.2708,-0.4851,-0.1605,-0.2228,-0.3366,-1.2050,2,28814.25,28817.00,28604.87,28436.97,0,0,1,1,0,-2.75,-2.75,-7.50,-7.50
2026-02-25,RTH,5,HIGH,2,15.02,0.1604,0.2250,-1.0175,-0.2105,-0.1926,0.2156,-1.2050,2,25256.75,25251.50,25432.43,25573.32,0,0,1,1,0,-5.25,-5.25,-12.50,-12.50
2026-06-04,RTH,3,HIGH,1,0.22,-0.3487,0.0404,-0.4851,-0.2304,-0.4994,0.0100,-1.2050,2,30486.75,30486.25,30638.73,30760.62,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-05-25,GLOBEX,5,HIGH,3,6.03,1.4145,-0.2040,-1.2837,-0.2226,0.5635,-0.2622,-1.2050,2,29944.25,29937.50,30094.52,30215.02,0,0,1,1,0,-6.75,-6.75,-15.50,-15.50
2026-01-22,GLOBEX,3,HIGH,1,0.15,0.4393,-0.3860,-0.4851,-0.2305,-0.0244,-0.4650,-1.2050,2,25694.00,25688.00,25801.90,25888.43,0,0,1,1,0,-6.00,-6.00,-14.00,-14.00
2026-03-11,GLOBEX,5,HIGH,5,0.27,1.1331,0.1942,-1.5498,-0.2303,0.3939,0.1813,-1.2050,2,25084.50,25037.50,25251.33,25385.11,0,0,1,1,0,-47.00,-47.00,-96.00,-96.00
2025-12-10,RTH,5,LOW,2,0.18,0.1550,0.2458,-1.0175,-0.2304,-0.1958,0.2388,-1.2049,2,25553.25,25564.25,25395.37,25268.75,0,0,1,1,0,-11.00,-11.00,-24.00,-24.00
2026-07-08,GLOBEX,3,HIGH,1,0.18,-0.3983,0.0675,-0.4851,-0.2304,-0.5293,0.0401,-1.2048,2,29377.00,29353.00,29599.37,29777.70,0,0,1,1,0,-24.00,-24.00,-50.00,-50.00
2025-10-16,RTH,5,LOW,0,52.72,-1.5631,-0.7988,1.1119,-0.1599,-1.2316,-0.9248,-1.2043,2,25063.75,25099.25,24953.55,24865.17,0,0,1,1,0,-35.50,-35.50,-73.00,-73.00
2026-07-14,GLOBEX,5,HIGH,1,5.92,-0.5276,0.1310,-0.4851,-0.2227,-0.6073,0.1109,-1.2043,2,29505.75,29504.75,29708.31,29870.75,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-01-12,RTH,5,LOW,1,16.42,-0.1132,-0.1059,-0.4851,-0.2086,-0.3575,-0.1530,-1.2043,2,25900.75,25901.00,25788.51,25698.51,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-02-09,GLOBEX,3,HIGH,1,0.23,-0.2038,-0.0373,-0.4851,-0.2304,-0.4121,-0.0766,-1.2042,2,25344.75,25340.25,25495.99,25617.28,0,0,1,1,0,-4.50,-4.50,-11.00,-11.00
2026-04-08,GLOBEX,3,HIGH,1,1.13,-0.1670,-0.0582,-0.4851,-0.2292,-0.3899,-0.0999,-1.2041,2,25213.25,25211.25,25366.91,25490.13,0,0,1,1,0,-2.00,-2.00,-6.00,-6.00
2026-08-21,GLOBEX,3,LOW,1,0.23,0.0526,-0.1758,-0.4851,-0.2304,-0.2575,-0.2308,-1.2038,2,29417.00,29425.25,29239.99,29098.05,0,0,1,1,0,-8.25,-8.25,-18.50,-18.50
2026-03-30,RTH,3,HIGH,1,16.48,-0.2990,-0.0050,-0.4851,-0.2085,-0.4695,-0.0406,-1.2038,2,23235.75,23210.00,23393.50,23520.01,0,0,1,1,0,-25.75,-25.75,-53.50,-53.50
2026-08-03,GLOBEX,5,LOW,1,0.22,-0.0621,-0.1136,-0.4851,-0.2304,-0.3267,-0.1616,-1.2038,2,28554.75,28558.50,28361.89,28207.24,0,0,1,1,0,-3.75,-3.75,-9.50,-9.50
2026-05-20,GLOBEX,3,HIGH,1,61.42,0.0010,-0.2215,-0.4851,-0.1482,-0.2886,-0.2817,-1.2037,2,29223.25,29208.00,29373.80,29494.53,0,0,1,1,0,-15.25,-15.25,-32.50,-32.50
2026-04-22,RTH,3,LOW,1,0.20,-0.5187,0.1336,-0.4851,-0.2304,-0.6019,0.1138,-1.2037,2,26977.50,26979.00,26830.10,26711.90,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2026-06-25,GLOBEX,3,HIGH,2,1.00,0.6964,-0.0470,-1.0175,-0.2293,0.1306,-0.0874,-1.2036,2,30242.75,30182.00,30473.09,30657.81,0,0,1,1,0,-60.75,-60.75,-123.50,-123.50
2026-08-10,RTH,3,LOW,0,0.13,-1.0359,-1.0198,1.1119,-0.2305,-0.9137,-1.1709,-1.2032,2,29778.25,29780.75,29573.39,29409.11,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-08-27,GLOBEX,5,LOW,2,1.20,1.1007,-0.2656,-1.0175,-0.2291,0.3743,-0.3308,-1.2030,2,29617.25,29620.50,29467.16,29346.80,0,0,1,1,0,-3.25,-3.25,-8.50,-8.50
2026-05-11,GLOBEX,5,HIGH,2,0.28,0.3100,0.1636,-1.0175,-0.2303,-0.1024,0.1471,-1.2030,2,29358.50,29353.25,29493.85,29602.40,0,0,1,1,0,-5.25,-5.25,-12.50,-12.50
2025-12-03,RTH,5,HIGH,2,0.20,0.7379,-0.0679,-1.0175,-0.2304,0.1556,-0.1107,-1.2030,2,25631.25,25627.00,25804.96,25944.26,0,0,1,1,0,-4.25,-4.25,-10.50,-10.50
2026-06-24,RTH,5,HIGH,1,0.38,0.8222,-0.5917,-0.4851,-0.2302,0.2064,-0.6941,-1.2030,2,29820.75,29806.25,30044.29,30223.56,0,0,1,1,0,-14.50,-14.50,-31.00,-31.00
2026-02-10,GLOBEX,3,HIGH,1,0.12,0.2106,-0.2604,-0.4851,-0.2305,-0.1623,-0.3251,-1.2030,2,25285.50,25284.50,25440.81,25565.35,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-01-22,GLOBEX,3,HIGH,4,0.60,-0.0676,0.7499,-1.4434,-0.2299,-0.3300,0.8002,-1.2030,2,25737.25,25732.50,25845.15,25931.68,0,0,1,1,0,-4.75,-4.75,-11.50,-11.50
2026-06-22,GLOBEX,3,LOW,4,0.73,1.1732,0.0782,-1.4434,-0.2297,0.4180,0.0521,-1.2030,2,30701.25,30702.75,30489.28,30319.29,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2025-12-04,GLOBEX,3,HIGH,1,0.27,-0.4054,0.0729,-0.4851,-0.2303,-0.5336,0.0461,-1.2030,2,25667.00,25666.50,25838.81,25976.59,0,0,1,1,0,-0.50,-0.50,-3.00,-3.00
2026-01-06,RTH,5,HIGH,1,197.05,-0.0577,-0.3524,-0.4851,0.0340,-0.3240,-0.4276,-1.2028,2,25824.00,25820.25,25935.65,26025.18,0,0,1,1,0,-3.75,-3.75,-9.50,-9.50
2025-12-22,RTH,3,HIGH,1,2.22,0.1735,-0.2426,-0.4851,-0.2277,-0.1846,-0.3053,-1.2028,2,25713.25,25712.25,25838.44,25938.84,0,0,1,1,0,-1.00,-1.00,-4.00,-4.00
2026-08-31,RTH,5,HIGH,1,2.43,0.5794,-0.4626,-0.4851,-0.2274,0.0600,-0.5503,-1.2028,2,29450.50,29444.25,29590.77,29703.25,0,0,1,1,0,-6.25,-6.25,-14.50,-14.50
2026-07-27,GLOBEX,5,LOW,1,0.63,0.2058,-0.2581,-0.4851,-0.2298,-0.1652,-0.3226,-1.2027,2,28117.75,28121.25,27932.45,27783.85,0,0,1,1,0,-3.50,-3.50,-9.00,-9.00
2026-01-12,GLOBEX,3,LOW,1,3.75,-0.0825,-0.1058,-0.4851,-0.2256,-0.3390,-0.1529,-1.2026,2,25946.25,25948.50,25834.01,25744.01,0,0,1,1,0,-2.25,-2.25,-6.50,-6.50
2026-05-07,GLOBEX,5,HIGH,2,0.23,1.0150,-0.2176,-1.0175,-0.2304,0.3227,-0.2774,-1.2026,2,28742.50,28731.50,28869.69,28971.69,0,0,1,1,0,-11.00,-11.00,-24.00,-24.00
2026-04-15,RTH,3,HIGH,1,2.13,0.1404,-0.2244,-0.4851,-0.2278,-0.2046,-0.2850,-1.2026,2,26181.50,26181.25,26334.32,26456.88,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-08-25,GLOBEX,3,HIGH,3,18.23,1.4043,-0.2110,-1.2837,-0.2062,0.5574,-0.2701,-1.2025,2,29263.75,29263.50,29429.78,29562.93,0,0,1,1,0,-0.25,-0.25,-2.50,-2.50
2026-05-19,GLOBEX,3,HIGH,1,163.80,-0.1583,-0.2576,-0.4851,-0.0107,-0.3847,-0.3220,-1.2025,2,28906.50,28895.75,29054.36,29172.93,0,0,1,1,0,-10.75,-10.75,-23.50,-23.50
2025-10-13,GLOBEX,5,HIGH,0,333.23,-0.9972,-1.4416,1.1119,0.2169,-0.8904,-1.6407,-1.2023,2,25120.00,25115.00,25219.78,25299.80,0,0,1,1,0,-5.00,-5.00,-12.00,-12.00
2026-08-24,GLOBEX,5,LOW,1,0.95,0.2707,-0.2933,-0.4851,-0.2294,-0.1261,-0.3617,-1.2023,2,29201.50,29204.25,29027.59,28888.12,0,0,1,1,0,-2.75,-2.75,-7.50,-7.50
2026-01-19,GLOBEX,3,LOW,1,4.18,-0.2386,-0.0215,-0.4851,-0.2251,-0.4331,-0.0589,-1.2022,2,25380.25,25384.50,25280.16,25199.90,1,0,0,1,0,100.09,-4.25,198.18,-10.50
2026-05-20,RTH,3,LOW,2,5.80,0.6112,-0.0054,-1.0175,-0.2229,0.0792,-0.0410,-1.2022,2,29046.50,29047.25,28895.95,28775.22,0,0,1,1,0,-0.75,-0.75,-3.50,-3.50
2026-09-03,GLOBEX,3,HIGH,5,2.98,0.7865,0.3812,-1.5498,-0.2267,0.1849,0.3895,-1.2021,2,29206.25,29197.00,29321.98,29414.78,0,0,1,1,0,-9.25,-9.25,-20.50,-20.50
2026-08-27,GLOBEX,3,HIGH,2,1.30,-0.2103,0.4448,-1.0175,-0.2289,-0.4160,0.4604,-1.2020,2,29637.00,29634.50,29787.09,29907.45,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-08-14,GLOBEX,3,HIGH,1,1.32,0.3511,-0.3370,-0.4851,-0.2289,-0.0776,-0.4104,-1.2020,2,30252.00,30249.00,30443.64,30597.31,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
2026-06-03,RTH,5,LOW,2,0.53,0.7242,-0.0600,-1.0175,-0.2300,0.1473,-0.1019,-1.2020,2,30651.25,30656.25,30497.65,30374.47,0,0,1,1,0,-5.00,-5.00,-12.00,-12.00
2026-07-09,GLOBEX,5,HIGH,1,0.93,0.4647,-0.3980,-0.4851,-0.2294,-0.0091,-0.4783,-1.2020,2,29541.25,29539.50,29757.60,29931.09,0,0,1,1,0,-1.75,-1.75,-5.50,-5.50
2026-02-23,GLOBEX,5,HIGH,2,0.18,0.0842,0.2868,-1.0175,-0.2304,-0.2385,0.2844,-1.2020,2,24914.50,24912.00,25083.41,25218.87,0,0,1,1,0,-2.50,-2.50,-7.00,-7.00
2026-02-13,GLOBEX,3,LOW,1,0.15,0.1310,-0.2164,-0.4851,-0.2305,-0.2103,-0.2761,-1.2019,2,24704.25,24705.75,24539.80,24407.92,0,0,1,1,0,-1.50,-1.50,-5.00,-5.00
2026-08-13,GLOBEX,3,LOW,2,0.82,-0.4490,0.5747,-1.0175,-0.2296,-0.5599,0.6051,-1.2019,2,29830.50,29833.50,29637.95,29483.54,0,0,1,1,0,-3.00,-3.00,-8.00,-8.00
